id,userId,latitude,longitude,timeStamp,hashtags
624284857506639872,386352649,-73.999809,40.720161,1437676083,#twoshot #newproduct
624284886506045441,320336872,-74.027539,40.715976,1437676090,#twitter #targeting #marketing
624284920102428672,14179769,-73.991867,40.730956,1437676098,#largerthanlife #worklife #prlife
624284936841883648,172667948,-74.0064,40.7142,1437676102,#supremetrainingnyc #stac #tcsnycmarathon
624284983495163904,1040804030,-73.758077,40.699962,1437676113,#thinkaboutityouthclassic #taiyc
624285036183965696,373712467,-73.985131,40.758895,1437676125,#porsche #panamera
624285122951520257,301539443,-74.006624,40.710273,1437676146,#bigopinions #laphroaig
624285219860951040,20547064,-73.505856,40.594935,1437676169,#latergram #nofilter #jonesbeach
624285300429299712,250319034,-77.66077,43.13085,1437676188,#rochester #traffic
624285305932226560,193766629,-73.988788,40.777263,1437676190,#riversidepark #uws #hudson #hudsonriver #skyscraper #carnivalcruise
624285398144053252,39350118,-73.961519,40.713527,1437676212,#brooklyn #nyc #cousins #yetanothervisitor #summer #williamsburg
624285414954807296,33065345,-73.983731,40.753919,1437676216,#newyorkcity #nyc #bryantpark #summertime
624285676868124672,289049251,-74.000947,40.741522,1437676278,#triangle #strength #structure #stability #ginger #women
624285764281569280,79989712,-73.818916,40.585129,1437676299,#onset #setlife #talesofendearment #colors #fins #beach #outfit
624285816899153920,6935942,-73.983902,40.747841,1437676312,#xianfamousfood #food #foodporn #nyc #noodles
624285842501201920,565734859,-74.0059,40.7127,1437676318,#newyork #captaincrunch #hersheys
624285860364701696,190998501,-73.979733,40.759874,1437676322,#newyork #newyorkcity #summer #holidays #stagedoortour
624285957878120448,4376361,-73.987,40.756,1437676345,#tbt #timessquare #nypd #police #horse #equestrian
624285972960776193,329538670,-74.043748,40.688993,1437676349,#statueofliberty #nyc
624286212862439424,58680012,-73.926583,40.829261,1437676406,#selfie #catchgreatness #yankees
624286216087805953,27370135,-74.188157,41.078264,1437676407,#workoutbuddy #naturelover #ramapovalleyreservation
624286284043960320,277463164,-73.778889,40.639722,1437676423,#aviationlife #aviation
624286284920541186,1191621103,-75.980384,43.049778,1437676423,#chexy #puppies #dalmatian
624286310790995968,2252314255,-73.861511,40.835849,1437676429,#hiring #bronx
624287079464345600,62905898,-73.977277,40.736418,1437676613,#science #coldcuts #gravityisheavy
624287255046287360,320336872,-74.027539,40.715976,1437676654,#johnniewalker #technology #marketing
624287264416395268,34971889,-73.998228,40.717732,1437676657,#noms #movefornepal #charity #food #tour #dessert #sugar #heckyea #sweet #microadventure
624287343952961536,46213956,-73.991703,40.735253,1437676676,#sayhername #blacklivesmatter
624287408620728320,804661644,-73.988437,40.734831,1437676691,#animal #neontrees
624287463746482178,189547478,-73.984572,40.759989,1437676704,#jayzblue #m #loveblue
624287605862080514,21821081,-73.897316,40.862724,1437676738,#sweaty #summer
624287916529991680,143974231,-73.941765,40.756146,1437676812,#thebeatgeneration #shynepo #nymnd
624287933609209857,11038172,-73.990039,40.718111,1437676816,#tbt #barriochino #les
624287993231228928,463591403,-73.996864,40.706086,1437676830,#tbt #brookylnbridge
624287995982663680,34971889,-73.994186,40.722931,1437676831,#taste #movefornepal #charity #food
624288084998422528,177468862,-73.943567,40.806988,1437676852,#tired #3pm #nyc #newyork #newyorkcity #harlem #workmode #belatino #digilatino
624288147430580224,42640432,-73.87107,40.73195,1437676867,#queens #traffic
624288170054709248,15119906,-74.004845,40.748904,1437676873,#art #nyc #thebest
624288257308758016,1424141868,-73.87818,40.850238,1437676893,#twinning #iwokeuplikedis #eyebrowgame
624288292289277954,2321457948,-73.991051,40.753399,1437676902,#macaron #macaroncafe #eeeeeats
624288303701991426,33050761,-73.974854,40.76115,1437676904,#personalshopper #stylist #valentino #badbitch #nyc
624288328158986240,34971889,-73.994186,40.722931,1437676910,#taste #movefornepal #charity #food
624288336446914560,2241327936,-73.952538,40.718157,1437676912,#local #coolpartnership #helpraise
624288351001161729,103714584,-73.985821,40.757258,1437676916,#ogunquitplayhouse #mdq #regionalpremiere
624288408551223296,1363198320,-73.989332,40.74132,1437676929,#lookingup #flyhigh #bird #summertime #sky #clouds #architecture #nyc #nofilter
624288553019797504,25173503,-73.979502,40.759492,1437676964,#tbt #2012 #chicago
624288640018026496,56307886,-74.439476,40.138502,1437676985,#summerfun #sixflags #fatherandsonday #everyday
624288725456027648,278090324,-73.895677,40.755712,1437677005,#nba #pickandrollbrasil #basquetepickandroll #basquetebrasil #basquetebol #basquete
624288745509007360,25664085,-73.933807,40.69145,1437677010,#awesome #instagood #behappy #begrateful #instadaily #laidback #dope #feelgood #enjoylife
624288755193618432,881606154,-73.933807,40.69145,1437677012,#calligraphy #itsaliving #howdoyoudothatshading #gold
624288923506900992,27370135,-74.188157,41.078264,1437677052,#lakelife #ramapovalleyreservation #parklife #onewithnature
624288938832887808,17425600,-73.990991,40.734628,1437677056,#sockgame #stancesocks
624288939671724033,292038253,-73.917424,40.702824,1437677056,#tbt #stretchshotthat
624288947745779712,3181707142,-73.9492,40.7447,1437677058,#tbt #17years
624289198661586944,50027480,-73.981685,40.753024,1437677118,#publiceyenypl #lunchbreakadventures
624289225647767566,322133593,-73.961456,40.624908,1437677124,#pizza #brooklyn #difara #nyc #vscocam
624289366249205761,42640432,-73.87107,40.73195,1437677158,#queens #traffic
624289387602427905,34971889,-73.983673,40.7215,1437677163,#photobombed #movefornepal #charity #food #tour #microadventure #nyc #art #urban #city
624289402483814400,42731852,-73.97217,40.75001,1437677166,#edcj #openbar #latenight #calicojacksnyc
624289425879629824,389162218,-73.95989,40.63619,1437677172,#travelthursday #highalpine #ontheblog #ajax #lakeplacid
624289438496124928,1018252130,-73.750756,43.826928,1437677175,#stcwolisland #number1fan
624289493365989376,1428779270,-73.907553,40.853644,1437677188,#pray #pastors #churches #bronx #newyorkcity
624289560252534784,1360768848,-73.987282,40.738994,1437677204,#shannoneats #shannongyms #gymselfie #getlikeme #justdoit
624289718222614528,368671510,-73.999449,40.734741,1437677242,#thejoyofsalad #salad #kaleidoscope #eattherainbow #tastetherainbow
624289742914502661,16548175,-73.973255,40.761284,1437677248,#forthefans #ds2
624289789110546433,395396732,-73.957428,40.82047,1437677259,#filmmakers #film #camera #movies #adventure #dreams #life
624289829120004096,187354977,-73.999001,40.74403,1437677268,#bae #watermelonjuice
624289906844696576,28130185,-73.895073,40.671547,1437677287,#king #queen #leoseason #royalty #kingleoseason
624289929414230017,30451354,-73.9818,40.774753,1437677292,#natwolff #papertownsnyc
624289939476324353,25518846,-73.989361,40.738181,1437677294,#thichnhathanh #deepakhomebase
624289975576698881,2363306702,-74.030474,40.765858,1437677303,#ari #beyou
624290123140739073,2361596653,-73.966794,40.762,1437677338,#alwaysbeamermaid #madloandco #underwater #swimwear2015 #bloomingdales #newyork #travels
624290129465724929,89880437,-73.990535,40.756034,1437677340,#spidermums #favorite #flowers
624290196750794752,739456381,-73.854613,40.831589,1437677356,#family #roadtrip
624290214664609792,2842118875,-73.971252,40.783061,1437677360,#songoftheday #stronger
624290336320430080,15345209,-73.981555,40.74934,1437677389,#tbt #booksonbooks #booksonbooksonbooks
624290336374943744,40147412,-73.981555,40.74934,1437677389,#peeshdoesnyc #lookingup #galleryhop
624290354213335041,629480061,-73.817554,40.582819,1437677393,#concoctions #citysticks
624290363629531136,110224863,-73.926265,40.829737,1437677396,#yankees #orioles #janagotherseasonswrong
624290470953398273,50286676,-73.611258,43.575192,1437677421,#lakegeorge #mohican #steamboat #goat #corona #cerveza #beer
624290600695799808,190998501,-73.98365,40.761988,1437677452,#newyorkcity #newyork #summer #holidays
624290621960929280,1239697898,-73.820391,40.75328,1437677457,#unjurky #underdogs #baerlic #bodyfuel #mindfood
624290669352382465,37116928,-73.973663,40.675652,1437677468,#inversions #yoga #kidsyoga
624290718090199041,68262258,-73.983238,40.765022,1437677480,#lunch #quote
624290855134842881,68262258,-73.983238,40.765022,1437677513,#lunch #quote
624291132407738368,20737375,-73.963982,40.719238,1437677579,#travel #photography #williamsburg #city #nikon #bw #streets #strangersiknow
624292901439279104,48450631,-73.975654,40.574288,1437678001,#newyorkaquarium #coneyislandaquarium #coneyisland #brooklyn
624293987034263552,189942678,-73.963304,40.779649,1437678259,#tbt #itsmorphintime
624294181159182336,28447705,-73.989526,40.750792,1437678306,#retail #newyork
624294423434821632,370683793,-73.812396,40.788719,1437678364,#sloth #succesisnotspecial #nugroundz
624294736086614016,95813350,-73.926583,40.829261,1437678438,#catchgreatness #yankeestadium
624294839983689728,370515929,-73.982765,40.765122,1437678463,#soupman #lobsterroll
624294885936529408,15119906,-74.004723,40.74894,1437678474,#art #nyc
624295052785897473,235457685,-73.984108,40.744068,1437678514,#midtownworkday #virtualoffice #abc #jbe
624295103448940544,306801293,-73.927026,40.76282,1437678526,#halfpricewinethursday #wine #astoria #astoriaeats #queens
624295162005585921,26890824,-74.002113,40.740485,1437678540,#w14th #i #nyc #liveittothelastday
624295199230005248,14223925,-73.988288,40.742103,1437678548,#komorebi #madisonsquare
624295217844330496,104852013,-73.995551,40.66384,1437678553,#poppin #purple #happy #workflow
624295224328765441,330373294,-73.988359,40.755319,1437678554,#tara #fall2015 #bespokebride
624295227726143489,205205033,-73.988228,40.747586,1437678555,#broadway #ny #travel #photogrid
624295236756459520,2892303853,-73.990108,40.739835,1437678557,#tbt #loveyou #soft #hewroteonacard
624295245098958848,405239937,-73.969978,40.765804,1437678559,#beautifulsoul #birthday #brunch
624295352968040448,201488138,-73.926398,40.865766,1437678585,#forttryonpark #inwood #washingtonheights #nyc
624295366670819328,2968148254,-74.006435,40.654871,1437678588,#3 #freeship #cddvd #mailers #generic
624295447977422848,857268356,-73.940241,40.820157,1437678608,#nailed #newyork #harlem #nailpics #nailswag #nailstech #nailsdesign #nailstagtam #fashion #style
624295455313293312,40166797,-73.997017,40.762337,1437678610,#chinese #gothamwestmarket
624295480667807744,1976633215,-74.006241,40.740212,1437678616,#restaurantweek #catchnycrooftop #gansevoort #kissfromtheworld #talnts #ink361 #friends
624295526641573889,142349392,-74.036925,40.707714,1437678627,#vscocam #libertystatepark
624295577694683136,370683793,-73.812396,40.788719,1437678639,#pride #succesisnotspecial #nugroundz
624295686893359104,23879438,-73.904758,40.768146,1437678665,#artsculptures #streetart #sculptures #nyc #art
624295699350425600,83770292,-74.005292,40.728465,1437678668,#stragg #blockparty
624295727062253568,308551752,-73.955443,40.780123,1437678674,#sloppytuna #christmasinjuly #coorslight
624295923665997824,20618830,-73.828962,40.762146,1437678721,#queens #hotpot #littlesheepmongolianhotpot #jake
624296006390300672,78170010,-74.010211,40.728131,1437678741,#tbt #nyfwm #venetonyfwm
624296146354180096,154424029,-73.999164,40.753685,1437678774,#newyork #internship
624296240063365120,37463294,-73.96373,40.67133,1437678797,#sneakerculture #sneakerhistory #sneakerhead #brooklynmuseum #adidas
624296253472546817,370683793,-73.812396,40.788719,1437678800,#wrath #succesisnotspecial #nugroundz
624296318052212736,26456563,-73.96373,40.67133,1437678815,#zanelemuholi #southafricans
624296485614698500,16773025,-73.985626,40.748803,1437678855,#thinklikeus #nyc #neveradullmoment #womensapparel #fashion #fall #comingsoon
624296591860572160,370683793,-73.812396,40.788719,1437678881,#greed #succesisnotspecial #nugroundz
624296642481651713,423913488,-73.929246,40.853502,1437678893,#la #dominicanpower #uba
624296855594254336,26456563,-73.96373,40.67133,1437678943,#zanelemuholi #southafricans
624296894819401728,127003752,-74.039892,40.709203,1437678953,#anfieldday15 #yolo #teamblack #fullstack #lifeatappnexus
624296935562825728,322945308,-73.989283,40.741236,1437678962,#nyc #flatiron
624296960820936705,41064898,-73.987985,40.749338,1437678968,#gotham #nyc #photography #summerfun #walking
624297030337343488,370683793,-73.812396,40.788719,1437678985,#gluttony #succesisnotspecial #nugroundz
624297106027769856,1429307732,-74.775032,39.062611,1437679003,#throwbackthursday #tbt #jennyffermiller
624297164185976833,69926825,-73.904844,40.675614,1437679017,#teacher #reformist #leader #emperor #haileselassiei
624297177607729153,127003752,-74.039892,40.709203,1437679020,#anfieldday15 #lifeatappnexus
624297213624229888,42640432,-73.96437,40.75221,1437679029,#manhattan #traffic
624297233660407808,23415171,-73.987513,40.76246,1437679034,#freeholdforever #friendsforever #jerseygirls
624297249099644928,2383996567,-74.005577,40.748436,1437679037,#hotspots #davidmann #garycarsley
624297295090176000,22976126,-73.993287,40.760262,1437679048,#newyork #clerical
624297411314323456,77959641,-73.975763,40.760617,1437679076,#postit #jadebynikolai
624297454377304064,370683793,-73.812396,40.788719,1437679086,#sloth #succesisnotspecial #nugroundz
624297517073727489,43745490,-73.783684,40.838928,1437679101,#lobster #shrimp #crabmeat #sammys #cityisland
624297642676371456,11536842,-73.985131,40.758895,1437679131,#timessquare #nyc
624297663261986820,27648511,-73.977342,40.753727,1437679136,#sweat #workout #nyc
624297683767967744,2317289840,-74.013444,40.711755,1437679141,#summertime #newyork #manhattan #worldtradecenter
624297728210812929,323636283,-73.980056,40.574761,1437679151,#coneyisland #funners #brooklyn #bloogerslovenyc #ohnikkatravel #nyc #ohnikka #traveldivas
624297752034418688,357927440,-73.984497,40.728954,1437679157,#asian #shavedice #roastedblacksesame #pockysticks #mochi #redbean #condensedmilk
624297762297921537,61627701,-73.979747,40.758826,1437679160,#lucianfreud #painting #fatsue #christies #upi
624297763522629632,39332960,-73.9575,40.6458,1437679160,#kingstheatre #brooklyn #yahooscreen
624297793247686657,370683793,-73.812396,40.788719,1437679167,#lust #succesisnotspecial #nugroundz
624297963528024064,1621481772,-73.98873,40.750484,1437679208,#mrjanallinone #stevejan #skii
624298006863572992,38714110,-74.400937,43.872407,1437679218,#bluemountain #upstate #newyork #hiking #travel
624298053541994496,16668885,-73.981532,40.594632,1437679229,#nyc #brooklyn #spumonigardens #lbgardens #pizza #summer
624298089126469632,19095775,-73.998299,40.744591,1437679238,#kickball #friends
624298188695031808,599940552,-74.005402,40.725288,1437679261,#andreapirlo #nycfc #nyc #pirlo
624298234245173249,1967175506,-73.974333,43.714833,1437679272,#northernwoodsstudio #handmade #handcrafted #mixedmetals #silverjewelry
624298303077916672,2336388023,-74.00597,40.71427,1437679289,#androidapp #amazon
624298405054050304,467436723,-73.954537,40.61473,1437679313,#city #love #like #brooklyn #vsco #vscocam #vsconyc #vscousa #girl
624298435622105089,2321842693,-73.942825,40.8433,1437679320,#tbt #summer #love
624298510247165952,37759189,-73.836102,40.843916,1437679338,#bikedate #bikethebronx #bikecouple #7monthspregnant
624298633194807296,2842118875,-73.971252,40.783061,1437679367,#artistoftheday #ruletheworld
624298650198495232,162631477,-73.974342,40.75378,1437679371,#popcorn #jacquestorres
624298753164464132,358655077,-74.010211,40.728131,1437679396,#erikandersson #swedish #model #malemodel #streetstyle #beauty #nyfwm #melodiejeng #modelsdotcom
624298786706341888,389090822,-73.962662,40.77623,1437679404,#artgallery #art #newyork #summerofart #siasummer #vladanikiforova #sothebys #sothebysinstitute
624298906353029121,113550732,-73.975307,40.768924,1437679432,#nyc #summertime #centralpark
624298962518937600,19113250,-74.000995,40.817221,1437679446,#creditrepairhustle #creditrepair #creditrestoration #creditrepairquote
624298968114180096,29261602,-73.884451,40.861843,1437679447,#bronxbaby #highbridgekids
624298992600510465,313548419,-73.987482,40.765656,1437679453,#gif #jewelry #nyc #diamonds #flatiron #ogiltd #webdesign #michellesvoboda
624298995322630144,308258036,-73.948372,40.809033,1437679454,#whitevan #brownstones
624299003501527040,62535636,-73.984208,40.726307,1437679456,#biggayicecream #milkshake #trix #nyc #nyceats #foodporn
624299047214563328,201488138,-73.931905,40.86484,1437679466,#thecloisters #forttryonpark #inwood #washingtonheights
624299102667411456,15274811,-73.926583,40.829261,1437679479,#annualpilgrimage #yankeestadium2015 #catchgreatness #gateofheavenchurch
624299138335797248,1235703271,-73.991901,40.753551,1437679488,#fulloutfridays #kehlanimusic
624299181327405056,484868603,-73.988991,40.72942,1437679498,#tbt #incompletedarths
624299243487031300,2968148254,-74.006435,40.654871,1437679513,#cddvd #labels
624299265704243200,55246107,-73.990827,40.749843,1437679518,#nikonnofilter #leaveyourmark #tucova #instagram #thecreatorclass #uncalculated
624299293659238401,26950013,-73.917204,40.659398,1437679525,#tbt #bottlefete2015 #takemeback #lookatpeople #soldoutevent #houstontexas #carnival
624299384818245632,18826547,-73.929284,40.695588,1437679546,#iger #igers #igbuns #igpets #bunny #bunlove #bunnymouf #bunstagram
624299439205785600,67509764,-73.948372,40.809033,1437679559,#kareemabduljabbar #harlem
624299448856920064,316526975,-73.926508,40.829576,1437679562,#yankees #firstmajorleaguegame
624299557959168000,43217888,-73.978968,40.758898,1437679588,#nbc #thetonightshow #jimmyfallon #30rock
624299594990678022,19613720,-73.933379,40.742298,1437679597,#daypartyalert #1ststop
624299630797434880,785663647,-74.0019,40.734798,1437679605,#afternoondelight #blueberrycroissant #blueberrybrioche #pastry #dominiqueanselbakery
624299640997998592,31066272,-73.975307,40.768924,1437679607,#tbt #centralpark #newyork #usa #snow
624299674162331648,241797576,-74.002144,40.729374,1437679615,#food #barpitti #yum #nycfood #eeeeeats
624299747462004736,67819256,-73.92329,40.834794,1437679633,#soyelpentagrama #yosoyfreisier #elmejordirector #pentagramagroup #urbanodrperdoname
624299820988112896,37363796,-74.0064,40.7142,1437679650,#keepmoving #nyc #watchme
624299934678953984,50225063,-73.997902,40.729809,1437679678,#repost #ericgarner
624299954077597696,120598133,-73.943962,40.823857,1437679682,#daninichole #sewwhat #maternity #babyshowerdresses
624299955486900224,388942381,-73.999832,40.728741,1437679682,#brooklyn #art #papercollage
624300120012660736,2867179032,-73.982396,40.770412,1437679722,#partywithflippa #goodtime #nyc #weliketoparty
624300237939716097,1113120349,-73.985626,40.748803,1437679750,#nyc #empirestateofmind #freedomtower #on #citylife
624300310757044224,2892303853,-73.990108,40.739835,1437679767,#tbt #loveyou #soft #hewroteonacard
624300351852802049,2975119060,-73.941427,40.673706,1437679777,#staytune #greeninterview #amazing #goddess #wellwisher
624300383029063680,44858142,-73.9575,40.6458,1437679784,#jillscott #golden #brooklyn
624300524679090176,28447705,-73.95,40.65,1437679818,#retail #brooklyn
624300631843586048,3368160941,-73.965855,40.710625,1437679844,#greenpoint #penthouse
624300668245966848,41020953,-73.967041,40.767859,1437679852,#theforceisstrong #starwars #mashups #japan
624300727201083392,2719104150,-74.006181,40.744318,1437679866,#theclassycloudinnewyork #nyc #meatpacking #thehighline #manhattan
624300781093679105,1429307732,-74.775032,39.062611,1437679879,#throwbackthursday #tbt #jennyffermiller #blake
624300863260127236,21369462,-73.989212,40.720612,1437679899,#bwood #bleachlife #bwoodknows #handmade #osbc #thelower
624300925046362116,37086860,-73.977408,40.752618,1437679914,#tbt #saudades #grandcentral #newyork #nyc
624300948463198209,44288560,-73.986351,40.756512,1437679919,#throwbackthursday #pic #by #rickday #elitemiamimen #elitemodels #elitemen
624300961662664704,1101930024,-74.000458,40.821178,1437679922,#poetry #slam #battleofthepoets
624300973675167744,1499239830,-73.949287,40.724072,1437679925,#mahps #vintage #90s
624301032831586304,15046848,-78.942723,42.504472,1437679939,#hoodornament #bicolor #metal #piercearrow #vintagecar #classiccar
624301113219641344,86932419,-73.894615,40.862312,1437679959,#bulking #motivation #dedication #bodybuilding #gymrat
624301202063388673,50286676,-73.647601,43.543643,1437679980,#recluse #recluseisland #lakegeorge
624301212272357376,85167826,-73.979255,40.790541,1437679982,#glamourshotsbydeb #worstduckfaceawards #kisses #smooch #coworkerlove #gamefaces
624301232895733760,41020953,-73.967034,40.767894,1437679987,#entrepreneur #business #startups #resource #goals #yolo
624301352508899328,1088286692,-73.921471,40.753193,1437680016,#fisker #rumoredreproduction #discontinuedtreasure
624301469190238209,16184685,-73.98584,40.572521,1437680043,#coneyisland #brooklyn
624301496071495680,65219894,-74.00515,40.717152,1437680050,#flexin #fitlife #fitness #fitchick #chickswholift
624301516472631297,288005870,-74.000885,40.790722,1437680055,#sicilian #goodeats
624301543597195264,2819024354,-73.992786,40.750528,1437680061,#onelifeonelove #red
624301685603762176,1486849694,-73.930012,40.664243,1437680095,#entrepreneur #entrepreneurship #boss #bosslife #woodfloors
624301835277496321,2159839471,-73.997864,40.691441,1437680131,#pechedi #transmodels #transmodelsnyc
624301873177210880,38019029,-73.993362,40.740151,1437680140,#lobster #burgerandlobster #nyc #ny #usa
624301875815448576,75958649,-73.996864,40.706086,1437680140,#nyc #financialdistrict #summer2015
624301972640899072,370683793,-73.812396,40.788719,1437680163,#glessky #succesisnotspecial #nugroundz
624302019449356288,249507384,-73.983255,40.772602,1437680175,#russians #americans #date
624302026223190016,37129959,-73.757581,40.693043,1437680176,#repostwhiz #pb4s
624302114559406080,25557006,-73.990973,40.727974,1437680197,#restaurantweek #nyc #narcissa
624302149346959361,380574030,-73.967488,40.573586,1437680206,#beachday #nuttys #withmylove
624302176983191556,2285477594,-73.97354,40.756525,1437680212,#waldorf #nyc
624302195702374400,221929308,-73.985131,40.758895,1437680217,#timessquare #nyc #thisisnewyork #thisisnewyorkcity #people #nightlife #guystrip #travelers
624302275142512640,116003257,-73.985131,40.758895,1437680236,#summer #nyc #beach #body
624302429329313792,22108118,-74.005577,40.707809,1437680272,#readytoreframe #designedbyme
624302442243596288,414917885,-73.904405,40.753846,1437680275,#laboomny #beachparty
624302466402664448,22864084,-73.948542,40.744679,1437680281,#art #longislandcity
624302549206761472,480493831,-73.985397,40.764591,1437680301,#nofilter #neonblue #summerhair #tjsalon #flippintanskin #whatawonderfulworld #mermaidhair #pravana
624302603065774080,250987046,-73.990606,40.7356,1437680314,#photogrid #niceday #manhattan #nyc
624302610170970112,32925526,-74.000833,40.723056,1437680315,#soho #mycalvins
624302639099080704,17779657,-73.983731,40.753919,1437680322,#nyc #summertime #blueskies #clouds #buildings #mylife #nofilter #kugey #2015
624302685194424320,71339387,-73.94075,40.711441,1437680333,#bridaltrial #bridalmakeup #weddingmakeup #lyndseyariel #motd
624302776160546817,2892303853,-73.989985,40.740021,1437680355,#sos #ladiesman #tbt #ilovehotmoms #lmfao
624302826341158912,1706079104,-73.988579,40.758122,1437680367,#pizza #nyc
624302921438613505,99022493,-73.9891,40.756381,1437680390,#lifestylesaturdays #empirelifestyle
624303044600201216,413189905,-73.923515,40.75317,1437680419,#fridaydelocuras #chinitopro #djfrankstyle #djpereira #cocobongony #unpartyaotronivel
624303050639994880,1635278132,-73.958501,42.575296,1437680420,#abstract #helderbergs
624303102674534400,2968148254,-74.006435,40.654871,1437680433,#freeship #dvd #cases #generic
624303181011546112,21033096,-73.7551,42.6517,1437680452,#albany #quiz
624303315069894656,31101660,-74.012966,40.711384,1437680483,#wtc #usvacay2015 #nyc #missingcarlo
624303327531134976,1387165680,-74.763205,40.740338,1437680486,#clouds #cloud #cloudporn #tagsforlikes #weather #lookup #sky #skies
624303401589940224,130855729,-73.974472,40.783596,1437680504,#molecular #cocktails
624303427896639488,278090324,-73.895677,40.755712,1437680510,#nba #pickandrollbrasil
624303438931861506,2472332402,-73.912018,40.725857,1437680513,#bricksandbottles #cityscapesgentlemenclub
624303446577954816,42640432,-73.78318,41.71416,1437680515,#pleasantvalley #traffic
624303511912718336,2481507895,-73.828583,40.682289,1437680530,#engaged #hindu #ceremony #weddingsoon
624303513405923328,467486489,-73.943529,40.798951,1437680531,#rp #bestgodmomever
624303527020654592,130855729,-73.974472,40.783596,1437680534,#molecular #cocktails #live #work #create #whattocreate #comingsoon
624303547023233024,58680012,-73.926583,40.829261,1437680539,#catchgreatness #yankees #theawesomekids
624303660391079936,975154579,-73.996864,40.706086,1437680566,#brooklynbridge #nyc #ilovenewyork #newyork
624303728494006272,245093973,-73.856677,40.901504,1437680582,#weloudstudios #tbt
624303742368788480,2361533634,-73.84,40.89,1437680585,#autocheck #kbb #myvinny
624303907225882624,361929272,-75.969002,43.059906,1437680625,#fitfam #bodybuilding #gnc #teamskinny
624304063895728128,2361533634,-77.07,43.23,1437680662,#follow #iphone #scanner
624304086129766401,278090324,-73.937942,40.828195,1437680667,#nba #pickandrollbrasil
624304210335633408,130855729,-73.974472,40.783596,1437680697,#mango #mangospheres #live #work #create #molecular #foodie
624304248398979072,14833849,-73.982021,40.748265,1437680706,#jewsforjesus #nyc #sidewalkart #streetart
624304347980111873,21033096,-73.7551,42.6517,1437680730,#albany #quiz
624304563357532166,57140024,-74.0059,40.7127,1437680781,#beautiful #summer #ny #usa
624304603757088768,23649645,-73.99041,40.753632,1437680791,#inheaven #fashion #nyc #moodfabrics
624304625932464128,182677022,-74.006599,40.751598,1437680796,#calligraphy #gailbrilldesign
624304789350842368,40610985,-73.985889,40.661663,1437680835,#growingupcali #tbt
624304811526098944,29622146,-73.912088,40.781309,1437680840,#repost #astoria #queens #trustme
624304831050612736,109604578,-73.991411,40.730542,1437680845,#aolbuild #buildseries #pixelsmovie
624304869608796160,108764916,-73.972323,40.662878,1437680854,#benningtongirlsare #tbt
624304918757687296,107889060,-73.997532,40.721641,1437680866,#ivykirzhner #autumn2015 #preorder
624304926793953280,130855729,-73.974472,40.783596,1437680868,#molecular #cocktails #live #work #create #mixologi #foodporn #nyc
624305016950517761,22057641,-75.271239,43.158993,1437680889,#marcy #nursing
624305038089793545,35012494,-73.989494,40.741859,1437680894,#timelapse #elaclicousemquerer #tenhotiquenocabelo
624305050072956928,90312918,-74.012966,40.711384,1437680897,#nyc #ny #newyork #worldtradecenter #memorial #911
624305079625986049,254092296,-74.0135,40.713,1437680904,#oneworldtrade #ny #downtown #skyline
624305102409478146,2298212120,-73.9897,40.718159,1437680910,#throwbackthursday #tbt
624305141420683264,542850337,-73.97757,40.752224,1437680919,#happynationalhotdogday #chilicheesedog
624305312116293632,381259137,-73.972939,40.760262,1437680960,#meat #food #foodie #foodporn #foodstagram #truecooks #cheflife #nyceats #chef #bills
624305341136637953,297430756,-73.992867,40.721199,1437680967,#soho #streetart #street #streetphotography #tagsforlikes
624305367858573312,137445348,-74.006181,40.744318,1437680973,#phhhoto #newyork #nyc #newyorkcity #ig
624305472049295360,2842118875,-73.971252,40.783061,1437680998,#albumoftheday #currents
624305480186224641,423913488,-73.920962,40.861066,1437681000,#lavishthursdays #cliffnyc
624305489480806400,317507035,-73.7775,40.7683,1437681002,#regram #polaroid #nyc
624305557835419649,113711101,-74.004258,40.707154,1437681018,#thrivenaturally #thrive
624305576789413888,494670554,-73.994469,40.756168,1437681023,#justiceforsandrabland #sandrabland
624305639192276992,35617584,-73.975307,40.768924,1437681038,#themadness #thecraziest #thelaziest
624305723942436864,166797246,-74.003593,40.750588,1437681058,#tbt #fashionweek #menswear #mensstyle #mensfashion #mensclothing
624305797686693888,73274906,-74.001176,40.76354,1437681075,#gonefishing #mommycamp2015 #chieframiswami
624305859623940098,3290042675,-73.964252,40.78293,1437681090,#uberdrivers #ridesharing #uber #newyork #manhattan
624305901478871040,118247302,-73.98359,40.75156,1437681100,#yum #nom #foodie #foodgasm #foodporn #fatgirl #fakediet #sheloveeats
624305940255215617,200864044,-73.98468,40.691582,1437681109,#alwaysmore #nyc #icicestparis #psg
624306179510960128,42553369,-73.918894,40.809462,1437681166,#southbronx #nyc #community #garden #unionmlp
624306729153486848,22567640,-74.000315,40.718233,1437681297,#tbt #cavein #nowplaying
624313573095780352,19211252,-73.936836,40.840236,1437682929,#420 #thc #420revolution #nyc
624321774440706048,50286676,-73.611258,43.575192,1437684885,#lakegeorge #mohican #boat
624322013033672704,20832085,-74.005973,40.714353,1437684941,#healthcare #newyork
624322343620341761,35623870,-73.881351,40.745394,1437685020,#tbt #ithacagirlsbestintheworld
624322388662968321,27055316,-73.9885,40.738557,1437685031,#hemingwaydaiquiri #atlanticorum #atlanticorum212
